DB00213	DB00224	Omeprazole decreases the absorption of indinavir
DB00213	DB01167	The proton pump inhibitor, pantoprazole, may decrease the absorption of itraconazole.
DB00213	DB01026	The proton pump inhibitor, pantoprazole, may decrease the absorption of ketoconazole.
DB00213	DB08864	Proton-pump inhibitors increase gastric pH which causes a decrease in the exposure of rilpivirine thus reducing efficacy.
DB00213	DB01030	The BCRP/ABCG2 inhibitor, Pantaprazole, may increase the bioavailability and serum concentration of oral Topotecan. Monitor for change in the therapeutic and adverse effects of Topotecan if Pantaprazole is initiated, discontinued or dose changed.
DB00214	DB01143	Torasemide may increase the hypotensive effect of Amifostine. At chemotherapeutic doses of Amifostine, Torasemide should be withheld for  24 hours prior to Amifostine administration. Use caution at lower doses of Amifostine.
DB00214	DB00479	Increased ototoxicity
DB00214	DB01101	Capecitabine, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Capecitabine is initiated, discontinued or dose changed.
DB00214	DB01432	Cholestyramine may decrease the bioavailability of Torasemide by inhibiting Torasemide absorption. Monitor for changes in the therapeutic and adverse effects of Torasemide if Cholestyramine is initiated, discontinued or dose changed. Spacing administration by at least 2 hours may reduce the risk of interaction.
DB00214	DB00930	Colesevelam may decrease the bioavailability of Torasemide by inhibiting Torasemide absorption. Monitor for changes in the therapeutic and adverse effects of Torasemide if Colesevelam is initiated, discontinued or dose changed. Spacing administration by at least 2 hours may reduce the risk of interaction.
DB00214	DB00375	Colestipol may decrease the bioavailability of Torasemide by inhibiting Torasemide absorption. Monitor for changes in the therapeutic and adverse effects of Torasemide if Colestipol is initiated, discontinued or dose changed. Spacing administration by at least 2 hours may reduce the risk of interaction.
DB00214	DB00705	Delavirdine, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Delavirdine is initiated, discontinued or dose changed.
DB00214	DB00322	Floxuridine, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Floxuridine is initiated, discontinued or dose changed.
DB00214	DB00196	Fluconazole, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Fluconazole is initiated, discontinued or dose changed.
DB00214	DB00544	Fluorouracil, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Fluorouracil is initiated, discontinued or dose changed.
DB00214	DB00712	Flurbiprofen, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Flurbiprofen is initiated, discontinued or dose changed.
DB00214	DB01241	Gemfibrozil, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Gemfibrozil is initiated, discontinued or dose changed.
DB00214	DB00798	Increased ototoxicity
DB00214	DB01050	The NSAID, ibuprofen, may decrease the diuretic and antihypertensive effect of the loop diuretic, torasemide.
DB00214	DB00328	The NSAID, indomethacin, may decrease the diuretic and antihypertensive effects of the loop diuretic, torasemide.
DB00214	DB01026	Ketoconazole, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Ketoconazole is initiated, discontinued or dose changed.
DB00214	DB00784	Mefanamic acid, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Mefanamic acid is initiated, discontinued or dose changed.
DB00218	DB01378	Formation of non-absorbable complexes
DB00218	DB01377	Formation of non-absorbable complexes
DB00214	DB01110	Miconazole, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Miconazole is initiated, discontinued or dose changed.
DB00214	DB00955	Increased ototoxicity
DB00214	DB00622	Nicardipine, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Nicardipine is initiated, discontinued or dose changed.
DB00214	DB00554	Piroxicam, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Piroxicam is initiated, discontinued or dose changed.
DB00214	DB00073	Additive antihypertensive effects may occur. Increased risk of hypotension. Consider withholding Torasemide for 12 hours prior to administration of Rituximab.
DB00214	DB06268	Sitaxsentan, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Sitaxsentan is initiated, discontinued or dose changed.
DB00214	DB00359	Sulfadiazine, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Sulfadiazine is initiated, discontinued or dose changed.
DB00214	DB00263	Sulfisoxazole, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing Torasemide metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Sulfisoxazole is initiated, discontinued or dose changed.
DB00214	DB00684	Increased ototoxicity
DB00214	DB01124	Tolbutamide, a strong CYP2C9 inhibitor, may increase the serum concentration of Torasemide, a CYP2C9 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Torasemide if Tolbutamide is initiated, discontinued or dose changed.
DB00214	DB00519	The loop diuretic, Torasemide, may increase the hypotensive effect of Trandolapril. Torasemide may also increase the nephrotoxicity of Trandolapril.
DB00214	DB00374	Additive hypotensive effect. Monitor antihypertensive therapy during concomitant use.
DB00215	DB01418	The SSRI, citalopram, increases the effect of anticoagulant, acenocoumarol.
DB00215	DB00918	Increased risk of CNS adverse effects
DB00215	DB01125	The SSRI, citalopram, increases the effect of anticoagulant, anisindione.
DB00215	DB06697	Additive QTc-prolongation may occur. Concomitant therapy should be avoided.
DB00215	DB01136	The SSRI, citalopram, may increase the bradycardic effect of the beta-blocker, carvedilol.
DB00215	DB01211	Possible serotoninergic syndrome with this combination
DB00215	DB00363	The antidepressant increases the effect of clozapine
DB00215	DB06700	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00215	DB00266	The SSRI, citalopram, increases the effect of anticoagulant, dicumarol.
DB00215	DB00216	Increased risk of CNS adverse effects
DB00215	DB00199	Possible serotoninergic syndrome with this combination
DB00215	DB06414	Citalopram, when used concomitantly with etravirine (a CYP2C19 inhibitor), may experience an increase in serum concentration. \r\n\r\nIt is recommended to maintain the dose of citalopram below 20mg/day, and to monitor for toxicity. The symptoms which often accompany citalopram overdose are dizziness, sweating, nausea, vomiting, tremor, somnolence,sinus tachycardia,amnesia, confusion, coma, convulsions, hyperventilation, cyanosis, rhabdomyolysis, acute renal failure, and ECG changes (including QTc prolongation, nodal rhythm, ventricular arrhythmia, and torsade de pointes).
DB00215	DB00998	Increased risk of CNS adverse effects
DB00215	DB01381	Additive anticoagulant/antiplatelet effects may increase bleed risk. Concomitant therapy should be avoided.
DB00215	DB01247	Possible severe adverse reaction with this combination
DB00215	DB01321	Possible serotoninergic sydrome with this combination
DB00215	DB01009	Concomitant therapy may result in additive antiplatelet effects and increase the risk of bleeding. Monitor for increased risk of bleeding during concomitant therapy.
DB00215	DB00601	Combination associated with possible serotoninergic syndrome
DB00215	DB06708	Additive QTc-prolongation may occur. Concomitant therapy should be avoided.
DB00215	DB00264	The SSRI, citalopram, may increase the bradycardic effect of the beta-blocker, metoprolol.
DB00215	DB01171	Possible serotoninergic syndrome
DB00215	DB00952	Increased risk of CNS adverse effects
DB00215	DB00497	Increased risk of serotonin syndrome
DB00215	DB00780	Possible severe adverse reaction with this combination
DB00215	DB01100	The SSRI, citalopram, may increase the effect and toxicity of pimozide.
DB00215	DB00571	The SSRI, citalopram, may increase the bradycardic effect of the beta-blocker, propranolol.
DB00215	DB01367	Possible severe adverse reaction with this combination
DB00215	DB00953	Increased risk of CNS adverse effects
DB00215	DB01037	Possible severe adverse reaction with this combination
DB00215	DB01105	Risk of serotoninergic syndrome
DB00215	DB01323	St. John's Wort increases the effect and toxicity of the SSRI, citalopram.
DB00215	DB00669	Increased risk of CNS adverse effects
DB00215	DB00976	Telithromycin may reduce clearance of Citalopram. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Citalopram if Telithromycin is initiated, discontinued or dose changed.
DB00215	DB01600	Additive antiplatelet effects increase the risk of bleeding. Consider alternate therapy or monitor for increased bleeding.
DB00215	DB00208	Ticlopidine may decrease the metabolism and clearance of Citalopram. Consider alternate therapy or monitor for adverse/toxic effects of Citalopram if Ticlopidine is initiated, discontinued or dose changed.
DB00218	DB00908	Increased risk of cardiotoxicity and arrhythmias
DB00215	DB00500	Increased antiplatelet effects may enhance the risk of bleeding. Alternate therapy may be considered or monitor for inreased bleeding during concomitant therapy.
DB00215	DB00193	The use of two serotonin modulators, such as citalopram and tramadol, may increase the risk of serotonin syndrome. Consider alternate therapy or monitor for serotonin syndrome during concomitant therapy.
DB00215	DB00752	Increased risk of serotonin syndrome. Concomitant therapy should be avoided. A significant washout period, dependent on the half-lives of the agents, should be employed between therapies.
DB00215	DB00656	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00215	DB00374	The prostacyclin analogue, Treprostinil, increases the risk of bleeding when combined with the antiplatelet agent, Citalopram. Monitor for increased bleeding during concomitant thearpy.
DB00215	DB00726	The SSRI, Citalopram, may decrease the metabolism and clearance of Trimipramine. Increased risk of serotonin syndrome. Monitor for changes in Trimipramine efficacy and toxicity if Citalopram is initiated, discontinued or dose changed.
DB00215	DB00427	The CNS depressants, Triprolidine and Citalopram, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy.
DB00215	DB01361	Possible serotoninergic syndrome with this combination
DB00215	DB00285	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00215	DB00582	Voriconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of citalopram by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of citalopram if voriconazole is initiated, discontinued or dose changed.
DB00215	DB00682	The SSRI, citalopram, increases the effect of anticoagulant, warfarin.
DB00215	DB00246	Additive QTc-prolongation may occur increasing the risk of life-threatening ventricular arrhythmias and torsade de pointes. Concomitant therapy should be avoided.
DB00215	DB00315	The use of two serotonin modulators, such as zolmitriptan and citalopram, may increase the risk of serotonin syndrome. Consider alternate therapy or monitor for serotonin syndrome during concomitant therapy.
DB00215	DB01624	Additive QTc prolongation may occur. Consider alternate therapy or use caution and monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP).
DB00216	DB00215	Increased risk of CNS adverse effects
DB00216	DB01211	The macrolide, clarithromycin, may increase the effect and toxicity of eletriptan.
DB00216	DB06700	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00216	DB00320	Possible severe and prolonged vasoconstriction
DB00216	DB01253	Possible severe and prolonged vasoconstriction
DB00216	DB00696	Possible severe and prolonged vasoconstriction
DB00216	DB00199	The macrolide, erythromycin, may increase the effect and toxicity of eletriptan.
DB00216	DB01175	Increased risk of CNS adverse effects
DB00216	DB00472	Increased risk of CNS adverse effects
DB00216	DB00176	Increased risk of CNS adverse effects
DB00216	DB01167	This potent CYP3A4 inhibitor increases the effect and toxicity of the triptan
DB00216	DB01026	This potent CYP3A4 inhibitor increases the effect and toxicity of the triptan
DB00216	DB00353	Possible severe and prolonged vasoconstriction
DB00216	DB00247	Possible severe and prolonged vasoconstriction
DB00216	DB01149	Increased risk of CNS adverse effects
DB00216	DB00220	The protease inhibitor, nelfinavir, may increase the effect and toxicity of eletriptan.
DB00216	DB00715	Increased risk of CNS adverse effects
DB00216	DB00503	The protease inhibitor, ritonavir, may increase the effect and toxicity of eletriptan.
DB00216	DB01104	Increased risk of CNS adverse effects
DB00216	DB00976	Telithromycin may reduce clearance of Eletriptan. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Eletriptan if Telithromycin is initiated, discontinued or dose changed.
DB00216	DB00193	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00216	DB00752	Increased risk of serotonin syndrome. Use caution during concomitant therapy and monitor for symptoms of serotonin syndrome.
DB00216	DB00656	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00216	DB00726	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00216	DB01361	The macrolide, troleandomycin, may increase the effect and toxicity of eletriptan.
DB00216	DB00285	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00216	DB00582	Voriconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of eletriptan by decreasing its metabolism. Consider avoiding administration of the two agents within 72 hours of each other. Monitor for changes in the therapeutic and adverse effects of eletriptan if voriconazole is initiated, discontinued or dose changed.
DB00216	DB00315	Concomitant use of two serotonin 5-HT1D receptor agonists, such as zolmitriptan and eletriptan, may result in additive vasoconstrictive effects. Concomitant use within 24 hours is contraindicated.
DB00218	DB01418	The quinolone antibiotic, moxifloxacin, may increase the anticoagulant effect of acenocoumarol.
DB00218	DB01370	Formation of non-absorbable complexes
DB00218	DB01118	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB01125	The quinolone antibiotic, moxifloxacin, may increase the anticoagulant effect of anisindione.
DB00218	DB06697	Additive QTc-prolongation may occur. Concomitant therapy should be avoided.
DB00218	DB01244	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB01158	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB01373	Formation of non-absorbable complexes
DB00218	DB00266	The quinolone antibiotic, moxifloxacin, may increase the anticoagulant effect of dicumarol.
DB00218	DB01341	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB00280	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB00199	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB01592	Formation of non-absorbable complexes
DB00218	DB00893	Formation of non-absorbable complexes
DB00218	DB01346	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB01369	This combination presents an increased risk of toxicity
DB00218	DB00489	Increased risk of cardiotoxicity and arrhythmias
DB00218	DB00364	Formation of non-absorbable complexes
DB00218	DB00864	Additive QTc-prolongation may occur increasing the risk of serious ventricular arrhythmias. Concomitant therapy should be used with caution.
DB00218	DB01623	May cause additive QTc-prolonging effects. Increased risk of ventricular arrhythmias. Consider alternate therapy. Thorough risk:benefit assessment is required prior to co-administration.
DB00218	DB00697	Moxifloxacin may decrease the metabolism and clearance of Tizanidine. Consider alternate therapy or use caution during co-administration.
DB00218	DB00539	Additive QTc-prolongation may occur, increasing the risk of serious ventricular arrhythmias. Consider alternate therapy. A thorough risk:benefit assessment is required prior to co-administration.
DB00218	DB00726	Additive QTc-prolongation may occur, increasing the risk of serious ventricular arrhythmias. Concomitant therapy should be used with caution.
DB00218	DB00582	Additive QTc prolongation may occur. Consider alternate therapy or monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP).
DB00218	DB02546	Additive QTc prolongation may occur. Consider alternate therapy or monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP).
DB00218	DB00682	The quinolone antibiotic, moxifloxacin, may increase the anticoagulant effect of warfarin.
DB00218	DB01593	Formation of non-absorbable complexes
DB00218	DB00246	Additive QTc-prolonging effects may increase the risk of severe arrhythmias. Concomitant therapy is contraindicated.
DB00218	DB01624	Additive QTc prolongation may occur. Consider alternate therapy or use caution and monitor for QTc prolongation as this can lead to Torsade de Pointes (TdP).
DB00220	DB01048	The serum concentration of Abacavir may be decreased by protease inhibitors such as Nelfinavir. The antiviral response should be closely monitored.
DB00220	DB05812	Strong CYP3A4 inhibitors may increase levels of abiraterone. Monitor concomitant therapy closely.
DB00220	DB01418	The protease inhibitor, nelfinavir, may increase the anticoagulant effect of acenocoumarol.
DB00220	DB00404	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, alprazolam.
DB00220	DB01118	Nelfinavir may increase the effect and toxicity of amiodarone.
DB00220	DB01125	The protease inhibitor, nelfinavir, may increase the anticoagulant effect of anisindione.
DB00220	DB00673	This CYP3A4 inhibitor increases the effect and toxicity of aprepitant
DB00220	DB00637	Increased risk of cardiotoxicity and arrhythmias
DB00220	DB01076	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of atorvastatin by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of atorvastatin if nelfinavir is initiated, discontinued or dose changed.
DB00220	DB01558	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of bromazepam by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of bromazepam if nelfinavir is initiated, discontinued or dose changed. Dosage adjustments may be required.
DB00220	DB06772	Concomitant therapy with a strong CYP3A4 inhibitor may increase concentrations of cabazitaxel. Avoid concomitant therapy.
DB00220	DB00475	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, chlordiazepoxide.
DB00220	DB01410	Increased effects/toxicity of ciclesonide
DB00220	DB00604	Increased risk of cardiotoxicity and arrhythmias
DB00220	DB01068	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, clonazepam.
DB00220	DB00628	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, clorazepate.
DB00220	DB00091	The protease inhibitor, nelfinavir, may increase the effect of cyclosporine.
DB00220	DB01219	Nelfinavir may increase the serum concentration of dantrolene by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of dantrolene if nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00496	Nelfinavir, a strong CYP3A4 inhibitor, may decrease the metabolism of darifenacin/solifenacin. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of darifenacin if nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00829	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, diazepam.
DB00220	DB00266	The protease inhibitor, nelfinavir, may increase the anticoagulant effect of dicumarol.
DB00220	DB00320	Nelfinavir increases the effect and toxicity of ergot derivative
DB00220	DB01341	Nelfinavir increases the effect and toxicity of quindine
DB00220	DB00216	The protease inhibitor, nelfinavir, may increase the effect and toxicity of eletriptan.
DB00220	DB00700	The protease inhibitor, nelfinavir, may increase the effect and toxicity of eplerenone.
DB00220	DB00696	Nelfinavir increases the effect and toxicity of ergot derivative
DB00220	DB00530	This CYP3A4 inhibitor increases levels/toxicity of erlotinib
DB00220	DB01215	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, estazolam.
DB00220	DB00977	Ritonavir could decrease the contraceptive efficacy
DB00220	DB01023	Nelfinavir increases the effect and toxicity of felodipine
DB00220	DB00813	The protease inhibitor, nelfinavir, may increase the effect and toxicity of fentanyl.
DB00220	DB00690	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, flurazepam.
DB00220	DB02703	The protease inhibitor, nelfinavir, may increase the effect and toxicity of fusidic acid.
DB00220	DB00801	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, halazepam.
DB00220	DB00227	Nelfinavir may increase the effect and toxicity of lovastatin. Concomitant therapy is contraindicated.
DB00220	DB01357	Ritonavir could decrease the contraceptive efficacy
DB00220	DB00333	Nelfinavir decreases the effect of methadone
DB00220	DB00683	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, midazolam.
DB00220	DB00238	Nevirapine may decrease the effect of nelfinavir.
DB00220	DB01100	Nelfinavir increases the effect and toxicity of pimozide
DB00220	DB08901	Strong CYP3A4 inhibitors may increase levels of ponatinib. Monitor concomitant therapy closely.
DB00220	DB01588	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, prazepam.
DB00220	DB01589	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, quazepam.
DB00220	DB00908	Nelfinavir increases the effect and toxicity of quinidine
DB00220	DB01346	Nelfinavir increases the effect and toxicity of quinidine
DB00220	DB00243	Increased levels of ranolazine - risk of toxicity
DB00220	DB01045	Rifampin decreases the effect of nelfinavir
DB00220	DB06335	Nelfinavir is an inhibitor of CYP3A4 which increases exposure of saxagliptin. Decrease dose of saxagliptin to 2.5 mg per day.
DB00220	DB00203	The protease inhibitor, nelfinavir, may increase the effect and toxicity of sildenafil.
DB00220	DB00641	Nelfinavir may increase the effect and toxicity of simvastatin. Concomitant therapy should be avoided.
DB00220	DB01591	This potent CYP3A4 inhibitor slows darifenacin / solifenacin metabolism
DB00220	DB01323	St. John's Wort decreases the effect of indinavir
DB00220	DB01268	Possible increase in sunitinib levels
DB00220	DB00864	The protease inhibitor, Nelfinavir, may increase the blood concentration of Tacrolimus. Monitor for changes in the therapeutic/toxic effects of Tacrolimus if Nelfinavir therapy is initiated, discontinued or altered.
DB00220	DB00820	Nelfinavir may reduce the metabolism of Tadalafil. Concomitant therapy should be avoided if possible due to high risk of Tadalafil toxicity.
DB00220	DB00675	Nelfinavir may increase the serum concentration of Tamoxifen by decreasing its metabolism. Monitor for increased adverse/toxic effects of Tamoxifen.
DB00220	DB00706	Nelfinavir, a CYP3A4 inhibitor, may decrease the metabolism and clearance of Tamsulosin, a CYP3A4 substrate. Monitor for changes in therapeutic/adverse effects of Tamsulosin if Nelfinavir is initiated, discontinued, or dose changed.
DB00220	DB05521	Telaprevir increases levels by affecting CYP3A4 metabolism. Concomitant therapy is contraindicated.
DB00220	DB00976	Nelfinavir may increase the plasma concentration of Telithromycin. Consider alternate therapy or monitor therapeutic/adverse effects.
DB00220	DB06287	Nelfinavir may inhibit the metabolism and clearance of Temsirolimus. Concomitant therapy should be avoided.
DB00220	DB00444	The strong CYP3A4 inhibitor, Nelfinavir, may decrease the metabolism and clearance of Teniposide, a CYP3A4 substrate. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Teniposide if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00342	Increased risk of cardiotoxicity and arrhythmias
DB00220	DB00906	The strong CYP3A4 inhibitor, Nelfinavir, may decrease the metabolism and clearance of Tiagabine, a CYP3A4 substrate. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Tiagabine if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB01036	Nelfinavir may decrease the metabolism and clearance of Tolterodine. Adjust Tolterodine dose and monitor for efficacy and toxicity.
DB00220	DB01030	The p-glycoprotein inhibitor, Nelfinavir, may increase the bioavailability of oral Topotecan. A clinically significant effect is also expected with IV Topotecan. Concomitant therapy should be avoided.
DB00220	DB00193	Nelfinavir may increase Tramadol toxicity by decreasing Tramadol metabolism and clearance.
DB00220	DB00656	The protease inhibitor, Nelfinavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00897	The protease inhibitor, nelfinavir, may increase the effect of the benzodiazepine, triazolam.
DB00220	DB00726	The strong CYP3A4 inhibitor, Nelfinavir, may decrease the metabolism and clearance of Trimipramine, a CYP3A4 substrate. Consider alternate therapy or monitor for changes in therapeutic and adverse effects of Trimipramine if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00862	Nelfinavir, a strong CYP3A4 inhibitor, may reduce the metabolism and clearance of Vardenafil. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of Vardenafil.
DB00220	DB08881	Strong CYP3A4 inhibitors may increase levels of vemurafenib. Monitor concomitant therapy closely.
DB00220	DB00285	Nelfinavir, a CYP3A4 inhibitor, may decrease the metabolism and clearance of Venlafaxine, a CYP3A4 substrate. Monitor for changes in therapeutic/adverse effects of Venlafaxine if Nelfinavir is initiated, discontinued, or dose changed.
DB00220	DB00661	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00570	Nelfinavir, a strong CYP3A4 inhibitor, may decrease the metabolism of Vinblastine. Consider alternate therapy to avoid Vinblastine toxicity. Monitor for changes in the therapeutic/adverse effects of Vinblastine if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00541	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Vincristine by decreasing its metabolism. Consider alternate therapy to avoid Vincristine toxicity. Monitor for changes in the therapeutic and adverse effects of Vincristine if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00361	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Vinorelbine by decreasing its metabolism. Consider alternate therapy to avoid Vinorelbine toxicity. Monitor for changes in the therapeutic and adverse effects of Vinorelbine if Nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00582	Nelfinavir may decrease the serum concentration of voriconazole likely by increasing its metabolism. Voriconazole may increase the serum concentration of nelfinavir by decreasing its metabolism. Consider alternate therapy or adjust doses and monitor for reduced voriconazole efficacy and increased nelfinavir adverse effects during concomitant therapy.
DB00220	DB00682	The protease inhibitor, nelfinavir, may increase the anticoagulant effect of warfarin.
DB00224	DB01378	Magnesium may decrease the absorption of indinavir.
DB00224	DB01377	The antacid decreases the absorption of indinavir
DB00220	DB00425	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of zolpidem by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of zolpidem if nelfinavir is initiated, discontinued or dose changed.
DB00220	DB00909	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of zonisamide by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of zonisamide if nelfinavir is initiated, discontinued or dose changed.
DB00220	DB01198	Nelfinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of zopiclone by decreasing its metabolism. Consider alternate therapy or monitor for changes in the therapeutic and adverse effects of zopiclone if nelfinavir is initiated, discontinued or dose changed.
DB00221	DB00494	Entacapone increases the effect and toxicity of the sympathomimetic, isoetharine.
DB00222	DB00091	The sulfonylurea, glimepiride, may increase the effect of cyclosporine.
DB00222	DB01241	Gemfibrozil increases the effect and toxicity of rosiglitazone/pioglitazone
DB00222	DB01296	Possible hyperglycemia
DB00222	DB01026	Ketoconazole increases the effect of rosiglitazone
DB00222	DB01045	Rifampin may decrease the effect of sulfonylurea, glimepiride.
DB00222	DB00052	Somatropin may antagonize the hypoglycemic effect of glimepiride. Monitor for changes in fasting and postprandial blood sugars.
DB00222	DB01124	Tolbutamide, a strong CYP2C9 inhibitor, may decrease the metabolism and clearance of Glimepiride. Consider alternate therapy or monitor for changes in Glimepiride therapeutic and adverse effects if Tolbutamide is initiated, discontinued or dose changed.
